"cue","response","AFSS"
"swan","hatch",15
"swan","raise",15
"swan","watch",15
"swan","scare",15
"swan","run",15
"swan","swim",15
"swan","glide",15
"swan","fight",15
"swan","spectate",15
"swan","enjoy",15
"sweatband","exercise",26
"sweatband","wash",26
"sweatband","hang",26
"sweatband","wear",26
"sweatband","clean",26
"sweatband","sweat",26
"sweatband","mop",26
"sweatband","prevent",26
"sweatband","protect",26
"sweatband","work",26
"sweatband","absorb",26
"sweatband","add",26
"sweatband","hold",26
"sweatband","mount",26
"sweatband","wrap",26
"sweatband","note",26
"sweatband","throw",26
"sweatband","sell",26
"sweatband","cover",26
"sweatband","infrar",26
"sweatband","tie",26
"sweatband","wipe",26
"sweatband","store",26
"sweatband","transport",26
"sweatband","hide",26
"sweatband","stop",26
"sweater","warm",15
"sweater","wool",15
"sweater","wear",15
"sweater","wash",15
"sweater","buy",15
"sweater","sell",15
"sweater","protect",15
"sweater","hold",15
"sweater","dress up",15
"sweater","look",15
"sweater","smart",15
"sweater","knit",15
"sweater","shake",15
"sweater","cuddle",15
"sweater","sit",15
"sweatshirt","wear",13
"sweatshirt","wash",13
"sweatshirt","buy",13
"sweatshirt","blanket",13
"sweatshirt","store",13
"sweatshirt","warm",13
"sweatshirt","layer",13
"sweatshirt","pull",13
"sweatshirt","customize",13
"sweatshirt","sew",13
"sweatshirt","tear",13
"sweatshirt","stitch",13
"sweatshirt","sell",13
"sweetener","taste",12
"sweetener","avoid",12
"sweetener","mix",12
"sweetener","eat",12
"sweetener","drink",12
"sweetener","cook",12
"sweetener","consume",12
"sweetener","dust",12
"sweetener","bake",12
"sweetener","sweeten",12
"sweetener","add",12
"sweetener","sprinkle",12
"swimsuit","wear",19
"swimsuit","wash",19
"swimsuit","fold",19
"swimsuit","swim",19
"swimsuit","purchase",19
"swimsuit","look",19
"swimsuit","shop",19
"swimsuit","lend",19
"swimsuit","borrow",19
"swimsuit","bathe",19
"swimsuit","dry",19
"swimsuit","photograph",19
"swimsuit","protect",19
"swimsuit","reveal",19
"swimsuit","buy",19
"swimsuit","wrap",19
"swimsuit","show",19
"swimsuit","cover",19
"swimsuit","stretch",19
"swing","jump",21
"swing","move",21
"swing","catapult",21
"swing","slingshot",21
"swing","entertain",21
"swing","sit",21
"swing","push",21
"swing","create",21
"swing","base",21
"swing","stand",21
"swing","fall",21
"swing","play",21
"swing","fun",21
"swing","high",21
"swing","exercise",21
"swing","relax",21
"swing","swing",21
"swing","ride",21
"swing","socialize",21
"swing","reach",21
"swing","sex",21
"switchblade","play",17
"switchblade","cut",17
"switchblade","stab",17
"switchblade","open",17
"switchblade","frame",17
"switchblade","crime",17
"switchblade","pinch",17
"switchblade","defense",17
"switchblade","coerce",17
"switchblade","torture",17
"switchblade","slash",17
"switchblade","draw",17
"switchblade","twist",17
"switchblade","shave",17
"switchblade","clean",17
"switchblade","flick",17
"switchblade","sharpen",17
"switchboard","organize",7
"switchboard","call",7
"switchboard","work",7
"switchboard","turn on",7
"switchboard","connect",7
"switchboard","press",7
"switchboard","fidget",7
"sword","cut",23
"sword","open",23
"sword","fight",23
"sword","carve",23
"sword","kill",23
"sword","defense",23
"sword","injure",23
"sword","chop",23
"sword","stab",23
"sword","hit",23
"sword","slice",23
"sword","throw",23
"sword","swing",23
"sword","wield",23
"sword","make",23
"sword","clean",23
"sword","weapon",23
"sword","display",23
"sword","duel",23
"sword","decorate",23
"sword","sharpen",23
"sword","hang",23
"sword","collect",23
"syringe","medicine",18
"syringe","cook",18
"syringe","inject",18
"syringe","poke",18
"syringe","measure",18
"syringe","step on",18
"syringe","give",18
"syringe","pierce",18
"syringe","take",18
"syringe","vaccinate",18
"syringe","hit",18
"syringe","kick",18
"syringe","feel",18
"syringe","grasp",18
"syringe","clean",18
"syringe","fill",18
"syringe","draw",18
"syringe","mix",18
"syrup","cover",16
"syrup","medicine",16
"syrup","sweeten",16
"syrup","eat",16
"syrup","drink",16
"syrup","make",16
"syrup","sell",16
"syrup","buy",16
"syrup","find",16
"syrup","bait",16
"syrup","bake",16
"syrup","split",16
"syrup","pour",16
"syrup","mix",16
"syrup","stick",16
"syrup","cook",16
"tabasco","eat",10
"tabasco","pour",10
"tabasco","spill",10
"tabasco","drizzle",10
"tabasco","drink",10
"tabasco","buy",10
"tabasco","food",10
"tabasco","cook",10
"tabasco","season",10
"tabasco","sell",10
"table","sew",19
"table","draw",19
"table","write",19
"table","compute",19
"table","sit",19
"table","eat",19
"table","stand",19
"table","extend",19
"table","polish",19
"table","clean",19
"table","set",19
"table","support",19
"table","rest",19
"table","food",19
"table","work",19
"table","climb",19
"table","pretend",19
"table","play",19
"table","decorate",19
"tablecloth","cover",9
"tablecloth","wear",9
"tablecloth","wash",9
"tablecloth","iron",9
"tablecloth","fold",9
"tablecloth","costume",9
"tablecloth","protect",9
"tablecloth","remove",9
"tablecloth","clean",9
"tablespoon","pour",11
"tablespoon","stir",11
"tablespoon","eat",11
"tablespoon","peel",11
"tablespoon","mash",11
"tablespoon","mix",11
"tablespoon","measure",11
"tablespoon","spoon",11
"tablespoon","serve",11
"tablespoon","scoop",11
"tablespoon","scrape",11
"tablet","take",28
"tablet","swallow",28
"tablet","charge",28
"tablet","play",28
"tablet","game",28
"tablet","rest",28
"tablet","watch",28
"tablet","video",28
"tablet","bank",28
"tablet","contact",28
"tablet","undertake",28
"tablet","pay",28
"tablet","work",28
"tablet","email",28
"tablet","show",28
"tablet","answer",28
"tablet","read",28
"tablet","draw",28
"tablet","enjoy",28
"tablet","crush",28
"tablet","surf",28
"tablet","sell",28
"tablet","buy",28
"tablet","rent",28
"tablet","discharge",28
"tablet","disable",28
"tablet","destroy",28
"tablet","power",28
"tableware","serve",5
"tableware","eat",5
"tableware","clean",5
"tableware","share",5
"tableware","drink",5
"tabloid","read",21
"tabloid","burn",21
"tabloid","wipe",21
"tabloid","mop",21
"tabloid","repair",21
"tabloid","synthesize",21
"tabloid","watch",21
"tabloid","present",21
"tabloid","report",21
"tabloid","demonstrate",21
"tabloid","display",21
"tabloid","sell",21
"tabloid","purchase",21
"tabloid","look",21
"tabloid","talk",21
"tabloid","advertise",21
"tabloid","gossip",21
"tabloid","promote",21
"tabloid","create",21
"tabloid","sensationalize",21
"tabloid","publish",21
"taco","eat",11
"taco","feed",11
"taco","fill",11
"taco","cook",11
"taco","buy",11
"taco","order",11
"taco","hold",11
"taco","paint",11
"taco","rip",11
"taco","roll",11
"taco","share",11
"taffy","food",17
"taffy","eat",17
"taffy","pull",17
"taffy","stretch",17
"taffy","sell",17
"taffy","break",17
"taffy","throw",17
"taffy","burn",17
"taffy","chew",17
"taffy","spit",17
"taffy","give",17
"taffy","mix",17
"taffy","trade",17
"taffy","remove",17
"taffy","gift",17
"taffy","color",17
"taffy","decorate",17
"tag","inform",9
"tag","identify",9
"tag","snap",9
"tag","lose",9
"tag","remove",9
"tag","attach",9
"tag","throw away",9
"tag","label",9
"tag","give",9
"tailcoat","wear",6
"tailcoat","style",6
"tailcoat","hang",6
"tailcoat","wash",6
"tailcoat","hold",6
"tailcoat","rip",6
"taillight","signal",9
"taillight","know",9
"taillight","see",9
"taillight","fix",9
"taillight","follow",9
"taillight","light",9
"taillight","visibility",9
"taillight","indicate",9
"taillight","read",9
"tailor","buy",16
"tailor","friend",16
"tailor","speak",16
"tailor","adjust",16
"tailor","talk",16
"tailor","look",16
"tailor","fit",16
"tailor","advice",16
"tailor","fix",16
"tailor","replace",16
"tailor","add",16
"tailor","create",16
"tailor","alter",16
"tailor","repair",16
"tailor","design",16
"tailor","decorate",16
"talisman","wear",7
"talisman","inspire",7
"talisman","express",7
"talisman","state",7
"talisman","decorate",7
"talisman","ward",7
"talisman","present",7
"tambourine","bang",20
"tambourine","rattle",20
"tambourine","tap",20
"tambourine","music",20
"tambourine","weapon",20
"tambourine","play",20
"tambourine","hear",20
"tambourine","bash",20
"tambourine","pass",20
"tambourine","receive",20
"tambourine","wave",20
"tambourine","display",20
"tambourine","decorate",20
"tambourine","throw",20
"tambourine","catch",20
"tambourine","time",20
"tambourine","shake",20
"tambourine","entertain",20
"tambourine","sound",20
"tambourine","dance",20
"tampon","buy",22
"tampon","give",22
"tampon","dispose",22
"tampon","insert",22
"tampon","sell",22
"tampon","stop",22
"tampon","manage",22
"tampon","hygiene",22
"tampon","relief",22
"tampon","care",22
"tampon","absorb",22
"tampon","block",22
"tampon","protect",22
"tampon","hold",22
"tampon","teach",22
"tampon","period",22
"tampon","nose",22
"tampon","throw away",22
"tampon","unwrap",22
"tampon","dam",22
"tampon","embarrass",22
"tampon","gain",22
"tangerine","eat",28
"tangerine","throw",28
"tangerine","peel",28
"tangerine","crush",28
"tangerine","extract",28
"tangerine","juice",28
"tangerine","roll",28
"tangerine","cut",28
"tangerine","throw away",28
"tangerine","zest",28
"tangerine","bake",28
"tangerine","enjoy",28
"tangerine","smell",28
"tangerine","decorate",28
"tangerine","sew",28
"tangerine","grow",28
"tangerine","pick",28
"tangerine","buy",28
"tangerine","pack",28
"tangerine","brighten",28
"tangerine","nourish",28
"tangerine","hydrate",28
"tangerine","touch",28
"tangerine","open",28
"tangerine","slice",28
"tangerine","taste",28
"tangerine","dry",28
"tangerine","cook",28
"tank","war",19
"tank","shoot",19
"tank","fill",19
"tank","clean",19
"tank","wash",19
"tank","open",19
"tank","store",19
"tank","transport",19
"tank","scare",19
"tank","defense",19
"tank","kill",19
"tank","drive",19
"tank","jump",19
"tank","photograph",19
"tank","destroy",19
"tank","travel",19
"tank","battle",19
"tank","drain",19
"tank","display",19
"tape","fasten",12
"tape","seal",12
"tape","fix",12
"tape","break",12
"tape","cover",12
"tape","mark",12
"tape","wrap",12
"tape","repair",12
"tape","measure",12
"tape","hold",12
"tape","stick",12
"tape","adhesive",12
"tapestry","weave",18
"tapestry","buy",18
"tapestry","sell",18
"tapestry","burn",18
"tapestry","wrap",18
"tapestry","clean",18
"tapestry","admire",18
"tapestry","hang",18
"tapestry","view",18
"tapestry","make",18
"tapestry","sew",18
"tapestry","collect",18
"tapestry","steal",18
"tapestry","give",18
"tapestry","decorate",18
"tapestry","wash",18
"tapestry","gift",18
"tapestry","divide",18
"tapioca","eat",19
"tapioca","cook",19
"tapioca","drink",19
"tapioca","consume",19
"tapioca","add",19
"tapioca","digest",19
"tapioca","heat",19
"tapioca","food",19
"tapioca","smell",19
"tapioca","cultivate",19
"tapioca","grow",19
"tapioca","bake",19
"tapioca","throw",19
"tapioca","pudding",19
"tapioca","tea",19
"tapioca","crush",19
"tapioca","combine",19
"tapioca","harvest",19
"tapioca","farm",19
"tar","lay",26
"tar","mix",26
"tar","walk",26
"tar","run",26
"tar","drive",26
"tar","pave",26
"tar","stick",26
"tar","repair",26
"tar","roofing",26
"tar","adhesive",26
"tar","decorate",26
"tar","build",26
"tar","cover",26
"tar","cook",26
"tar","step",26
"tar","apply",26
"tar","heal",26
"tar","bond",26
"tar","ruin",26
"tar","protect",26
"tar","seal",26
"tar","path",26
"tar","hide",26
"tar","put down",26
"tar","prepare",26
"tar","road",26
"tartar","eat",4
"tartar","encourage",4
"tartar","coat",4
"tartar","damage",4
"tattoo","decorate",14
"tattoo","celebrate",14
"tattoo","remember",14
"tattoo","convey",14
"tattoo","appreciate",14
"tattoo","enhance",14
"tattoo","identity",14
"tattoo","feel",14
"tattoo","cover",14
"tattoo","express",14
"tattoo","state",14
"tattoo","show",14
"tattoo","impress",14
"tattoo","identify",14
"tavern","gather",14
"tavern","eat",14
"tavern","adventure",14
"tavern","rest",14
"tavern","feast",14
"tavern","celebrate",14
"tavern","cook",14
"tavern","serve",14
"tavern","enter",14
"tavern","socialize",14
"tavern","drink",14
"tavern","sleep",14
"tavern","relax",14
"tavern","food",14
"taxi","transport",13
"taxi","deliver",13
"taxi","safety",13
"taxi","job",13
"taxi","birth",13
"taxi","hold",13
"taxi","catch",13
"taxi","drive",13
"taxi","hail",13
"taxi","ride",13
"taxi","travel",13
"taxi","take",13
"taxi","move",13
"taxpayer","generate",20
"taxpayer","give",20
"taxpayer","fund",20
"taxpayer","support",20
"taxpayer","money",20
"taxpayer","weight",20
"taxpayer","stand",20
"taxpayer","pay",20
"taxpayer","retrieve",20
"taxpayer","invoice",20
"taxpayer","call",20
"taxpayer","high",20
"taxpayer","talk",20
"taxpayer","tax",20
"taxpayer","discuss",20
"taxpayer","reform",20
"taxpayer","post",20
"taxpayer","rip",20
"taxpayer","contribute",20
"taxpayer","work",20
"tea","drink",14
"tea","bake",14
"tea","heal",14
"tea","feel",14
"tea","grow",14
"tea","quench",14
"tea","keep",14
"tea","help",14
"tea","socialize",14
"tea","calm",14
"tea","art",14
"tea","stain",14
"tea","look",14
"tea","spill",14
"teabag","tea",14
"teabag","drink",14
"teabag","enjoy",14
"teabag","dye",14
"teabag","help",14
"teabag","compost",14
"teabag","look",14
"teabag","add",14
"teabag","clean",14
"teabag","flavor",14
"teabag","brew",14
"teabag","deter",14
"teabag","store",14
"teabag","buy",14
"teacher","learn",11
"teacher","talk",11
"teacher","question",11
"teacher","teach",11
"teacher","ask",11
"teacher","confide",11
"teacher","educate",11
"teacher","childcare",11
"teacher","guide",11
"teacher","obey",11
"teacher","listen",11
"teacup","drink",5
"teacup","smash",5
"teacup","weight",5
"teacup","hold",5
"teacup","fill",5
"teahouse","serve",14
"teahouse","hide",14
"teahouse","drink",14
"teahouse","eat",14
"teahouse","socialize",14
"teahouse","tea",14
"teahouse","boil",14
"teahouse","pour",14
"teahouse","visit",14
"teahouse","dine",14
"teahouse","frequent",14
"teahouse","occupy",14
"teahouse","enter",14
"teahouse","photograph",14
"teakettle","boil",10
"teakettle","steam",10
"teakettle","inhale",10
"teakettle","tea",10
"teakettle","buy",10
"teakettle","throw",10
"teakettle","pour",10
"teakettle","sell",10
"teakettle","fix",10
"teakettle","recycle",10
"teakwood","carve",20
"teakwood","sit",20
"teakwood","create",20
"teakwood","weapon",20
"teakwood","burn",20
"teakwood","kindle",20
"teakwood","decorate",20
"teakwood","see",20
"teakwood","throw",20
"teakwood","varnish",20
"teakwood","polish",20
"teakwood","paint",20
"teakwood","join",20
"teakwood","nail",20
"teakwood","glue",20
"teakwood","build",20
"teakwood","grow",20
"teakwood","sign",20
"teakwood","sand",20
"teakwood","treat",20
"teammate","work",16
"teammate","chat",16
"teammate","play",16
"teammate","bond",16
"teammate","talk",16
"teammate","hang out",16
"teammate","help",16
"teammate","exploit",16
"teammate","learn",16
"teammate","operate",16
"teammate","coordinate",16
"teammate","plan",16
"teammate","execute",16
"teammate","listen",16
"teammate","ask",16
"teammate","advice",16
"teapot","pour",14
"teapot","drink",14
"teapot","wash",14
"teapot","hold",14
"teapot","show",14
"teapot","tea",14
"teapot","clean",14
"teapot","smash",14
"teapot","brew",14
"teapot","cup",14
"teapot","water",14
"teapot","display",14
"teapot","contain",14
"teapot","store",14
"tear","cry",10
"tear","rip",10
"tear","moisten",10
"tear","wash",10
"tear","cook",10
"tear","clean",10
"tear","show",10
"tear","feel",10
"tear","control",10
"tear","irritate",10
"teardrop","drink",11
"teardrop","taste",11
"teardrop","express",11
"teardrop","emotion",11
"teardrop","create",11
"teardrop","wipe",11
"teardrop","cry",11
"teardrop","moisten",11
"teardrop","share",11
"teardrop","start",11
"teardrop","manipulate",11
"tearoom","sit",29
"tearoom","wash",29
"tearoom","dance",29
"tearoom","party",29
"tearoom","drink",29
"tearoom","eat",29
"tearoom","meet",29
"tearoom","lunch",29
"tearoom","snack",29
"tearoom","relax",29
"tearoom","smoke",29
"tearoom","entertain",29
"tearoom","host",29
"tearoom","polish",29
"tearoom","clean",29
"tearoom","paint",29
"tearoom","renovate",29
"tearoom","serve",29
"tearoom","light",29
"tearoom","socialize",29
"tearoom","create",29
"tearoom","bake",29
"tearoom","rent",29
"tearoom","showcase",29
"tearoom","sell",29
"tearoom","employ",29
"tearoom","gossip",29
"tearoom","buy",29
"tearoom","visit",29
"teaspoon","fill",12
"teaspoon","stir",12
"teaspoon","measure",12
"teaspoon","scoop",12
"teaspoon","eat",12
"teaspoon","mix",12
"teaspoon","cook",12
"teaspoon","play",12
"teaspoon","music",12
"teaspoon","take",12
"teaspoon","drink",12
"teaspoon","decorate",12
"teaspoonful","cook",13
"teaspoonful","eat",13
"teaspoonful","mix",13
"teaspoonful","stir",13
"teaspoonful","measure",13
"teaspoonful","pour",13
"teaspoonful","consume",13
"teaspoonful","drop",13
"teaspoonful","serve",13
"teaspoonful","drink",13
"teaspoonful","filter",13
"teaspoonful","bake",13
"teaspoonful","decorate",13
"technician","ask",16
"technician","repair",16
"technician","companion",16
"technician","troubleshoot",16
"technician","install",16
"technician","support",16
"technician","assist",16
"technician","invent",16
"technician","fix",16
"technician","come",16
"technician","employ",16
"technician","question",16
"technician","train",16
"technician","direct",16
"technician","thank",16
"technician","befriend",16
"teenager","babysit",22
"teenager","talk",22
"teenager","employ",22
"teenager","ask",22
"teenager","help",22
"teenager","cook",22
"teenager","clean",22
"teenager","walk",22
"teenager","shop",22
"teenager","tell",22
"teenager","party",22
"teenager","love",22
"teenager","kill",22
"teenager","teach",22
"teenager","belitle",22
"teenager","labor",22
"teenager","eat",22
"teenager","send",22
"teenager","hit",22
"teenager","hug",22
"teenager","friend",22
"teenager","converse",22
"teeth","identify",10
"teeth","chew",10
"teeth","smile",10
"teeth","bite",10
"teeth","grind",10
"teeth","brush",10
"teeth","lose",10
"teeth","eat",10
"teeth","clean",10
"teeth","whiten",10
"telescope","look",11
"telescope","see",11
"telescope","observe",11
"telescope","watch",11
"telescope","decorate",11
"telescope","bat",11
"telescope","spy",11
"telescope","clean",11
"telescope","explore",11
"telescope","discover",11
"telescope","teach",11
"television","watch",10
"television","move",10
"television","stream",10
"television","play",10
"television","listen",10
"television","install",10
"television","break",10
"television","browse",10
"television","sell",10
"television","display",10
"temple","pray",13
"temple","take",13
"temple","store",13
"temple","worship",13
"temple","congregate",13
"temple","meet",13
"temple","walk",13
"temple","see",13
"temple","visit",13
"temple","touch",13
"temple","massage",13
"temple","relieve",13
"temple","food",13
"tenant","listen",17
"tenant","question",17
"tenant","chat",17
"tenant","kick",17
"tenant","rent",17
"tenant","kick out",17
"tenant","pay",17
"tenant","rid",17
"tenant","exploit",17
"tenant","live",17
"tenant","charge",17
"tenant","evict",17
"tenant","friend",17
"tenant","clean",17
"tenant","hold",17
"tenant","lease",17
"tenant","occupy",17
"tenderloin","food",14
"tenderloin","buy",14
"tenderloin","cook",14
"tenderloin","sell",14
"tenderloin","season",14
"tenderloin","taste",14
"tenderloin","celebrate",14
"tenderloin","eat",14
"tenderloin","marinade",14
"tenderloin","cut",14
"tenderloin","clean",14
"tenderloin","serve",14
"tenderloin","think",14
"tenderloin","barbecue",14
"tent","glamp",12
"tent","camp",12
"tent","cut",12
"tent","roll",12
"tent","place",12
"tent","scoop",12
"tent","scout",12
"tent","sleep",12
"tent","wash",12
"tent","fold",12
"tent","shelter",12
"tent","picnic",12
"tepee","house",12
"tepee","shelter",12
"tepee","decorate",12
"tepee","burn",12
"tepee","sculpt",12
"tepee","erect",12
"tepee","enter",12
"tepee","sleep",12
"tepee","firewood",12
"tepee","live",12
"tepee","build",12
"tepee","sit",12
"termite","destroy",12
"termite","kill",12
"termite","exterminate",12
"termite","watch",12
"termite","eradicat",12
"termite","study",12
"termite","eat",12
"termite","squish",12
"termite","observe",12
"termite","poison",12
"termite","raise",12
"termite","grow",12
"terrace","stand",20
"terrace","enjoy",20
"terrace","watch",20
"terrace","sex",20
"terrace","drink",20
"terrace","entertain",20
"terrace","party",20
"terrace","brunch",20
"terrace","smoke",20
"terrace","sing",20
"terrace","pin",20
"terrace","view",20
"terrace","relax",20
"terrace","gather",20
"terrace","post",20
"terrace","sunbathe",20
"terrace","sit",20
"terrace","eat",20
"terrace","talk",20
"terrace","live",20
"terrier","cuddle",23
"terrier","walk",23
"terrier","therapy",23
"terrier","stroke",23
"terrier","play",23
"terrier","run",23
"terrier","companion",23
"terrier","friend",23
"terrier","pet",23
"terrier","feed",23
"terrier","give",23
"terrier","water",23
"terrier","sleep",23
"terrier","love",23
"terrier","attention",23
"terrier","lick",23
"terrier","massage",23
"terrier","scratch",23
"terrier","bathe",23
"terrier","eat",23
"terrier","hit",23
"terrier","kick",23
"terrier","throw",23
"terrycloth","clean",7
"terrycloth","soak",7
"terrycloth","wash",7
"terrycloth","dry",7
"terrycloth","absorb",7
"terrycloth","knit",7
"terrycloth","wipe",7
"testes","reproduce",16
"testes","produce",16
"testes","sperm",16
"testes","wash",16
"testes","clean",16
"testes","feel",16
"testes","play",16
"testes","ejaculate",16
"testes","procreate",16
"testes","kick",16
"testes","scratch",16
"testes","shave",16
"testes","foreplay",16
"testes","eat",16
"testes","teach",16
"testes","donate",16
"testicle","look",10
"testicle","hold",10
"testicle","baby",10
"testicle","stroke",10
"testicle","suck",10
"testicle","fondle",10
"testicle","touch",10
"testicle","kick",10
"testicle","reproduce",10
"testicle","sperm",10
"textile","create",23
"textile","design",23
"textile","soften",23
"textile","decorate",23
"textile","craft",23
"textile","join",23
"textile","sew",23
"textile","upholster",23
"textile","hang",23
"textile","keep",23
"textile","warm",23
"textile","feel",23
"textile","clothes",23
"textile","costume",23
"textile","sell",23
"textile","organize",23
"textile","build",23
"textile","beautify",23
"textile","write",23
"textile","cut",23
"textile","style",23
"textile","bedding",23
"textile","curtain",23
"theatergoer","watch",15
"theatergoer","show",15
"theatergoer","give",15
"theatergoer","friend",15
"theatergoer","clap",15
"theatergoer","listen",15
"theatergoer","admire",15
"theatergoer","critique",15
"theatergoer","review",15
"theatergoer","purchase",15
"theatergoer","encourage",15
"theatergoer","entertain",15
"theatergoer","talk",15
"theatergoer","applaud",15
"theatergoer","ask",15
"theologian","find",10
"theologian","visit",10
"theologian","study",10
"theologian","ask",10
"theologian","talk",10
"theologian","learn",10
"theologian","laugh",10
"theologian","read",10
"theologian","fight",10
"theologian","gift",10
"therapist","process",15
"therapist","talk",15
"therapist","visit",15
"therapist","call",15
"therapist","pay",15
"therapist","ask",15
"therapist","help",15
"therapist","peace",15
"therapist","outlet",15
"therapist","vent",15
"therapist","play",15
"therapist","listen",15
"therapist","support",15
"therapist","anger management",15
"therapist","heal",15
"thermometer","test",10
"thermometer","check",10
"thermometer","measure",10
"thermometer","buy",10
"thermometer","poison",10
"thermometer","teach",10
"thermometer","hold",10
"thermometer","display",10
"thermometer","inform",10
"thermometer","determine",10
"thermos","hold",17
"thermos","store",17
"thermos","want",17
"thermos","keep",17
"thermos","hit",17
"thermos","touch",17
"thermos","step on",17
"thermos","kick",17
"thermos","drink",17
"thermos","eat",17
"thermos","pee",17
"thermos","check",17
"thermos","wear",17
"thermos","warm",17
"thermos","cold",17
"thermos","weight",17
"thermos","measure",17
"thermostat","watch",9
"thermostat","increase",9
"thermostat","decrease",9
"thermostat","regulate",9
"thermostat","adjust",9
"thermostat","turn on",9
"thermostat","twist",9
"thermostat","look",9
"thermostat","check",9
"thesaurus","look up",15
"thesaurus","find",15
"thesaurus","learn",15
"thesaurus","educate",15
"thesaurus","read",15
"thesaurus","reference",15
"thesaurus","write",15
"thesaurus","sell",15
"thesaurus","stand",15
"thesaurus","throw",15
"thesaurus","burn",15
"thesaurus","toilet paper",15
"thesaurus","weight",15
"thesaurus","doorstop",15
"thesaurus","puzzle",15
"thigh","hit",12
"thigh","bind",12
"thigh","rub",12
"thigh","wash",12
"thigh","eat",12
"thigh","walk",12
"thigh","run",12
"thigh","squat",12
"thigh","kick",12
"thigh","knee",12
"thigh","sit",12
"thigh","food",12
"thimble","sew",12
"thimble","protect",12
"thimble","play",12
"thimble","cook",12
"thimble","wear",12
"thimble","quilt",12
"thimble","embroider",12
"thimble","work",12
"thimble","garden",12
"thimble","felte",12
"thimble","decorate",12
"thimble","collect",12
"thong","wear",18
"thong","gift",18
"thong","catapult",18
"thong","show",18
"thong","fling",18
"thong","tie",18
"thong","wash",18
"thong","grab",18
"thong","cook",18
"thong","separate",18
"thong","flip",18
"thong","turn",18
"thong","scrunchie",18
"thong","pick",18
"thong","wedgie",18
"thong","give",18
"thong","erection",18
"thong","attention",18
"thorn","garden",11
"thorn","prick",11
"thorn","rip",11
"thorn","poison",11
"thorn","remove",11
"thorn","plant",11
"thorn","cut",11
"thorn","stab",11
"thorn","protect",11
"thorn","tear",11
"thorn","hurt",11
"thread","sew",11
"thread","tie",11
"thread","connect",11
"thread","wool",11
"thread","fix",11
"thread","floss",11
"thread","create",11
"thread","mend",11
"thread","store",11
"thread","sell",11
"thread","buy",11
"throat","swallow",22
"throat","breathe",22
"throat","stroke",22
"throat","throttle",22
"throat","warm",22
"throat","sing",22
"throat","talk",22
"throat","cough",22
"throat","speak",22
"throat","eat",22
"throat","perform",22
"throat","oral sex",22
"throat","regurgitate",22
"throat","yodel",22
"throat","teach",22
"throat","shout",22
"throat","abuse",22
"throat","address",22
"throat","barrele",22
"throat","think",22
"throat","give",22
"throat","vibrate",22
"throne","sit",3
"throne","stand",3
"throne","clean",3
"thumb","feel",20
"thumb","hold",20
"thumb","press",20
"thumb","grab",20
"thumb","grip",20
"thumb","suck",20
"thumb","play",20
"thumb","push",20
"thumb","sign",20
"thumb","poke",20
"thumb","open",20
"thumb","impart",20
"thumb","pick",20
"thumb","paint",20
"thumb","eat",20
"thumb","drive",20
"thumb","type",20
"thumb","scratch",20
"thumb","hitchhike",20
"thumb","wipe",20
"thumbnail","smash",12
"thumbnail","trim",12
"thumbnail","look",12
"thumbnail","see",12
"thumbnail","scratch",12
"thumbnail","read",12
"thumbnail","view",12
"thumbnail","design",12
"thumbnail","pin",12
"thumbnail","sew",12
"thumbnail","click",12
"thumbnail","press",12
"thumbscrew","screw",7
"thumbscrew","throw",7
"thumbscrew","store",7
"thumbscrew","organize",7
"thumbscrew","work",7
"thumbscrew","torture",7
"thumbscrew","turn",7
"thumbtack","hold",6
"thumbtack","stab",6
"thumbtack","pin",6
"thumbtack","poke",6
"thumbtack","throw",6
"thumbtack","affix",6
"thyme","garnish",14
"thyme","season",14
"thyme","grow",14
"thyme","cultivate",14
"thyme","eat",14
"thyme","wash",14
"thyme","plant",14
"thyme","sniff",14
"thyme","smell",14
"thyme","extract",14
"thyme","add",14
"thyme","mix",14
"thyme","cook",14
"thyme","tea",14
"ticket","tear",14
"ticket","save",14
"ticket","write",14
"ticket","hold",14
"ticket","buy",14
"ticket","send",14
"ticket","print",14
"ticket","pay",14
"ticket","collect",14
"ticket","win",14
"ticket","lose",14
"ticket","appeal",14
"ticket","gain",14
"ticket","fun",14
"tickler","tickle",13
"tickler","dust",13
"tickler","weapon",13
"tickler","throw",13
"tickler","burn",13
"tickler","dispose",13
"tickler","donate",13
"tickler","touch",13
"tickler","annoy",13
"tickler","scratch",13
"tickler","relax",13
"tickler","itch",13
"tickler","poke",13
"tie","buy",17
"tie","wear",17
"tie","tie",17
"tie","wash",17
"tie","sell",17
"tie","store",17
"tie","gift",17
"tie","design",17
"tie","loosen",17
"tie","tighten",17
"tie","secure",17
"tie","throw",17
"tie","hang",17
"tie","look",17
"tie","tourniquet",17
"tie","hit",17
"tie","stamp",17
"tightrope","walk",10
"tightrope","balance",10
"tightrope","swing",10
"tightrope","fall",10
"tightrope","cross",10
"tightrope","hang",10
"tightrope","tie",10
"tightrope","strangle",10
"tightrope","whip",10
"tightrope","lasso",10
"tights","wear",10
"tights","keep",10
"tights","warm",10
"tights","hide",10
"tights","sieve",10
"tights","store",10
"tights","look",10
"tights","rob",10
"tights","cover",10
"tights","hold",10
"tile","decorate",17
"tile","polish",17
"tile","place",17
"tile","dirtie",17
"tile","wash",17
"tile","floor",17
"tile","break",17
"tile","score",17
"tile","color",17
"tile","smash",17
"tile","create",17
"tile","flooring",17
"tile","weapon",17
